self-balancing,4384
,,High -strength concrete test piece pressure forming device,CN207300674,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=110&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180501&CC=CN&NR=207300674U&KC=U"")"
,,Omniwheel turns to no handlebar self -balancing bicycle,CN207466856,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=111&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207466856U&KC=U"")"
,,Be used for road and bridge construction rotary type self -balancing hoisting accessory,CN207467998,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=112&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207467998U&KC=U"")"
,,Horizontal self -balancing supercritical reaction apparatus,CN207468270,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=113&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207468270U&KC=U"")"
,,System for be used for spent lye treatment,CN207468391,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=114&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207468391U&KC=U"")"
,,Self -balancing cableway flight carrying device,CN207466650,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=115&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207466650U&KC=U"")"
,,Self -balancing ball -type robot that easy dismouting was moved,CN207465215,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=116&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180608&CC=CN&NR=207465215U&KC=U"")"
,,Relief valve of atmospheric pressure self -balancing,CN207454853,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=117&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=207454853U&KC=U"")"
,,ELECTRICAL SELF-BALANCING SCOOTER,US2018154971,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=118&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180607&CC=US&NR=2018154971A1&KC=A1"")"
,,Self-balancing stand-up transporter-driven trailer,US9988114,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=119&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=US&NR=9988114B1&KC=B1"")"
,,Grout compactibility testing device and method for sleeves,CN108120826,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=120&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=108120826A&KC=A"")"
,,Adjustable self-balancing lifting device,CN108116973,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=121&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=108116973A&KC=A"")"
,,Laser pan-tilt holder stabilization device and self-balancing car,CN108121351,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=122&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=108121351A&KC=A"")"
,,Self-balancing robot motion control method and device,CN108121334,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=123&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=108121334A&KC=A"")"
,,Single-drive dual-support bracket and self-balancing system,CN108116532,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=124&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180605&CC=CN&NR=108116532A&KC=A"")"
,,SELF-BALANCING STRUCTURE CAPABLE OF BALANCING PRESSING FORCES ON DOUBLE-BREAK CONTACT BRIDGE,WO2018095315,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=125&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180531&CC=WO&NR=2018095315A1&KC=A1"")"
,,Self-balancing hardware punching device,CN108080472,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=126&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180529&CC=CN&NR=108080472A&KC=A"")"
,,Self-balancing type wire tightening mechanism,CN108080757,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=127&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180529&CC=CN&NR=108080757A&KC=A"")"
,,Self-balancing electric scooter with balance parts,CN108068948,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=128&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180525&CC=CN&NR=108068948A&KC=A"")"
,,Self-balancing electric scooter with swivel wheel,CN108068947,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=129&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180525&CC=CN&NR=108068947A&KC=A"")"
,,Self-balancing FPC pressure maintaining machine,CN108072988,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=130&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180525&CC=CN&NR=108072988A&KC=A"")"
,,METHOD AND DEVICE FOR SAFE DRIVING,RU2016145259,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=131&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180518&CC=RU&NR=2016145259A&KC=A"")"
,,Multifunctional self-balancing platform used for static test,CN108061647,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=132&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180522&CC=CN&NR=108061647A&KC=A"")"
,,Self-balancing sliding plate,CN108058770,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=133&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180522&CC=CN&NR=108058770A&KC=A"")"
,,Dynamic self-balancing pressurizing hole sealing device and method for coal bed gas pressure measuring,CN108060903,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=134&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180522&CC=CN&NR=108060903A&KC=A"")"
,,Self-balancing wind-vibration-proof hanging basket for high-rise external wall decoration construction,CN108049625,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=135&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180518&CC=CN&NR=108049625A&KC=A"")"
,,Self-balancing washing machine,CN108049108,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=136&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180518&CC=CN&NR=108049108A&KC=A"")"
,,Plant cultivation device and cultivation method,CN108040861,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=137&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180518&CC=CN&NR=108040861A&KC=A"")"
,,"STABILITY ATTACHMENT FOR A TWO-WHEELED, SELF-BALANCING, PERSONAL TRANSPORTATION VEHICLE",CA3003165,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=138&ND=3&adjacent=true&locale=en_EP&FT=D&date=20170601&CC=CA&NR=3003165A1&KC=A1"")"
,,Intelligent transportation equipment and self-balancing lifting structure and control method thereof,CN108033397,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=139&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180515&CC=CN&NR=108033397A&KC=A"")"
,,Self-balancing adaptive office supplies carrying device,CN108030251,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=140&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180515&CC=CN&NR=108030251A&KC=A"")"
,,Two-wheel electric self-balancing scooter and control method thereof,CN108016546,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=141&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180511&CC=CN&NR=108016546A&KC=A"")"
,,SELF-BALANCING POWERED UNICYCLE DEVICE,US2018127045,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=142&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180510&CC=US&NR=2018127045A1&KC=A1"")"
,,Bridge maintenance system,CN108004941,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=143&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180508&CC=CN&NR=108004941A&KC=A"")"
,,Electric self-balancing vehicle based on cushion damping,CN108001589,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=144&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180508&CC=CN&NR=108001589A&KC=A"")"
,,Dynamic self-balancing structure,CN107986226,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=145&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180504&CC=CN&NR=107986226A&KC=A"")"
,,SELF-BALANCING SKATEBOARD WITH STRAIN-BASED CONTROLS AND SUSPENSIONS,WO2018081315,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=146&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180503&CC=WO&NR=2018081315A1&KC=A1"")"
,,SELF-BALANCING VEHICLE,US2018118297,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=147&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180503&CC=US&NR=2018118297A1&KC=A1"")"
,,Self-balancing reposition bridge damping device,CN107974926,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=148&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180501&CC=CN&NR=107974926A&KC=A"")"
,,Out-of-plane inclined support groove type self-balancing door type assembling counterforce frame,CN107966289,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=149&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180427&CC=CN&NR=107966289A&KC=A"")"
,,Self -balancing teaching machinery arm,CN207273229,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=150&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180427&CC=CN&NR=207273229U&KC=U"")"
,,Circular single rotor unmanned aerial vehicle,CN207274967,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=151&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180427&CC=CN&NR=207274967U&KC=U"")"
,,METHOD AND APPARATUS FOR TURBINE ENGINE ROTOR AUTOMATIC SELF BALANCING,US2018113047,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=152&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180426&CC=US&NR=2018113047A1&KC=A1"")"
,,Two-stage self-balancing multiple-stage centrifugal pump,CN107939688,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=153&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107939688A&KC=A"")"
,,Shield segment model testing reaction frame,CN107941497,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=154&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107941497A&KC=A"")"
,,Non-contact structure surface shape test device,CN107941146,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=155&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107941146A&KC=A"")"
,,Motion sensing vehicle capable of switching forms on the basis of crank rotating structures,CN107933788,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=156&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107933788A&KC=A"")"
,,Self-balancing transporter with shock-absorbing transporter rod and based on triangular transporter frame,CN107933785,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=157&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107933785A&KC=A"")"
,,Offshore wind power generator with self-protection function,CN107939605,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=158&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107939605A&KC=A"")"
,,Electric self-balancing vehicle with adjustable seat height,CN107933759,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=159&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=107933759A&KC=A"")"
,,Self -balancing is inserted promptly and is remodeled into promptly sled device,CN207254103,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=160&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=207254103U&KC=U"")"
,,Qxcomm technology's ball wheel drive does not have handlebar self -balancing bicycle,CN207257871,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=161&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=207257871U&KC=U"")"
,,Self -balancing bicycle shaft is apart from automatically regulated mechanism,CN207257872,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=162&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180420&CC=CN&NR=207257872U&KC=U"")"
,,Conveying device capable of going down steps in damping manner,CN107914752,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=163&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180417&CC=CN&NR=107914752A&KC=A"")"
,,Control method for automatically modifying programs of washing machine and washing machine,CN107916530,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=164&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180417&CC=CN&NR=107916530A&KC=A"")"
,,Weak magnetic sensor of reaction type self -balancing,CN207249082,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=165&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180417&CC=CN&NR=207249082U&KC=U"")"
,,Large -flow floor drain,CN207244803,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=166&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180417&CC=CN&NR=207244803U&KC=U"")"
,,Spherical wheel self -balancing electric skate board,CN207237223,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=167&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180417&CC=CN&NR=207237223U&KC=U"")"
,,X ray source assembly operating system,CN207226948,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=168&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180413&CC=CN&NR=207226948U&KC=U"")"
,,A balanced running gear that is used for hot melt stand to assist car,CN207228503,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=169&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180413&CC=CN&NR=207228503U&KC=U"")"
,,Self -balancing mounting structure of aerogenerator anemoscope,CN207229310,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=170&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180413&CC=CN&NR=207229310U&KC=U"")"
,,Two-wheel type self-balancing deformable robot,CN107902004,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=171&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180413&CC=CN&NR=107902004A&KC=A"")"
,,Load concrete high-temperature impact test furnace,CN107906961,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=172&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180413&CC=CN&NR=107906961A&KC=A"")"
,,PORTABLE TWO-WHEELED SELF-BALANCING PERSONAL TRANSPORT VEHICLE,CA2999062,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=173&ND=3&adjacent=true&locale=en_EP&FT=D&date=20170330&CC=CA&NR=2999062A1&KC=A1"")"
,,PERSONAL TRANSPORTATION DEVICE WITH MULTIPLE AIR CHAMBER WHEEL STRUCTURE,US2018099720,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=174&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180412&CC=US&NR=2018099720A1&KC=A1"")"
,,Heat supply network self -balancing device,CN207214243,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=175&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=207214243U&KC=U"")"
,,Self -balancing hoist,CN207209820,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=176&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=207209820U&KC=U"")"
,,Self -balancing finish boring unit,CN207205308,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=177&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=207205308U&KC=U"")"
,,A self-restrained and self-balancing test device and test method for testing longitudinal and rotational stiffness,CN107894362,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=178&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=107894362A&KC=A"")"
,,Self-balancing seat,CN107890396,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=179&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=107890396A&KC=A"")"
,,High-altitude haze eliminating area air improvement system,CN107890726,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=180&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180410&CC=CN&NR=107890726A&KC=A"")"
,,Intelligent electric bicycle,CN207191269,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=181&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180406&CC=CN&NR=207191269U&KC=U"")"
,,Self -balancing grease degasser,CN207193233,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=182&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180406&CC=CN&NR=207193233U&KC=U"")"
,,Complementary energy and residual life prediction method and device for buckling-preventing supporting member,CN107884292,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=183&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180406&CC=CN&NR=107884292A&KC=A"")"
,,Expansion-segment pressure self-balancing axisymmetric vector nozzle and aero-engine equipped with same,CN107882653,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=184&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180406&CC=CN&NR=107882653A&KC=A"")"
,,Offshore wind turbine with posture self-correcting function,CN107882684,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=185&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180406&CC=CN&NR=107882684A&KC=A"")"
,,METHOD AND DEVICE FOR ALLEVIATING TRAFFIC JAM BY USING BALANCE VEHICLE,WO2018058350,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=186&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180405&CC=WO&NR=2018058350A1&KC=A1"")"
,,Novel seek mark and keep away barrier balance car,CN207173821,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=187&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180403&CC=CN&NR=207173821U&KC=U"")"
,,Household greenhouse based on self-balancing and solar-powered function,KR101833740,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=188&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180302&CC=KR&NR=101833740B1&KC=B1"")"
,,PLAT SELF-BALANCING VEHICLE WITH FOLDABLE FUNCTION,TWI610706,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=189&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180111&CC=TW&NR=I610706B&KC=B"")"
,,MAGNETIC EVEN COATING DEVICE FOR ONE SIDE DYEING/FINISHING,KR101835735,"=HYPERLINK(""https://worldwide.espacenet.com/publicationDetails/biblio?II=190&ND=3&adjacent=true&locale=en_EP&FT=D&date=20180308&CC=KR&NR=101835735B1&KC=B1"")"
